line_id,line_text,speech_id,anger
42,"I was the attorney of a border state, attorney general of a border state. I went after transnational gangs, drug cartels, and human traffickers who came into our country illegally. I prosecuted them in case after case and I won.",S032,0.05
43,"We know our immigration system is broken and we know what it takes to fix it. Comprehensive reform that includes yes, strong border security and an earned pathway to citizenship.",S032,0.03333333333333333
44,"But Donald Trump don’t want to fix this problem. He talks a big game about a lot of things, but he talks a big game about border security, but he does not walk the walk. Earlier this year, we had a chance to pass the toughest bipartisan board of security bill in decades. But Donald Trump tanked the bill because he thought it would help him win an election.",S032,0.0
45,"Well, when I am president, I will sign that bill into law. Nevada, ours is a fight for the future and it is a fight for freedom. Across our nation we have been witnessing a full-on assault on hard-won, hard-fought freedoms and fundamental rights, the freedom to vote, the freedom to be safe from gun violence, the freedom to love who you love openly and with pride, and the freedom of a woman to make decisions about her own body and not have her government tell her what to do, a fight for freedom.",S032,0.05319148936170213
46,"And on that last point, we all know how we got here. When he was President, Donald Trump hand-picked three members of the United States Supreme Court because he intended for them to undo the protections of Roe v. Wade. And as he intended, they did. Now, in more than 20 states, there is a Trump abortion ban, many with no exceptions, even for rape and incest.",S032,0.029850746268656716
47,"And be sure if he were to win, he would sign a national abortion ban, which would outlaw abortion in every state, even Nevada. But we are not going to let that happen because we trust women.",S032,0.0
48,"And when I am President of the United States and Congress passes a bill to restore reproductive freedoms, I will sign it into law. So I know the folks who are here. I know the people of Nevada. You are battle-born. You are battle-born. And if Donald Trump wants to pick a fight over our most fundamental freedoms, we say bring it on. Bring it on. Bring it on.",S032,0.014492753623188406
49,"And we who believe in the freedom to live safe from gun violence will finally pass an assault weapons ban, universal background checks and red flag laws.",S032,0.1111111111111111
50,"So much is on the line. So much is on the line in this election. And understand, this is not 2016. This is not 2020. This time around the stakes are even higher. And that’s because last month the Supreme Court of the United States basically told the former President that going forward he will effectively be immune no matter what he does in the White House. But think about what that means. Think about what that means. So Donald Trump has vowed to be a dictator on day one if re-elected. He said he will weaponize essentially the Department of Justice against his political enemies, and even called for the “termination” of the Constitution of the United States.",S032,0.008403361344537815
51,Let us be very clear. Someone who suggests we should terminate the Constitution of the United States should never again stand behind the seal of President of the United States. Never again.,S032,0.0
52,"And think about it. After all, the promise of America is what makes it possible for Tim Waltz and me to be together on this stage today. Think about that. Think about that. Think about it. Two middle-class kids. One, a daughter of Oakland, California who was raised by a working mother. I had a summer job at McDonald’s. The other, a son of the Nebraska Plains who grew up working on a farm. Think about it. Think about it. Only in America is it possible that the two of them would be running together all the way to the White House. Only in America. Only in America.",S032,0.0
53,"So look, and I love you back. I love you back. So look, we are together. We are running this campaign on behalf of all Americans, from red states to blue states, from the heartland to the coast. And when elected, we will govern on behalf of all Americans. All Americans.",S032,0.0
54,"So Nevada ultimately in this election, I believe we each face a question, what kind of country do we want to live in? A country of chaos, fear and hate, or a country of freedom, compassion and rule of law.",S032,0.025
55,"And the beauty. And the beauty of our democracy. Here’s the thing, the beauty of our democracy is we each, each person has the power. Each person has the power to answer that question. The power is with the people. The power is with the people. It’s with the people.",S032,0.0
56,"And so in the next 87 days, we need you to use your power to knock on doors, register folks to vote, and make your voices heard.",S032,0.0
57,"So Nevada, today I ask you, are you ready to make your voices heard?",S032,0.0
