speech_id	line_id	sentence_id	sentence_text	anger_score
S001	9	6	He has been manipulated and is so clearly able to be manipulated by favor and flattery, including from dictators and autocrats around the world.	0.7024198174476624
S001	9	7	And America knows that that is not how we stand, that is not how we fight.	0.6815180778503418
S001	9	8	We fight in favor of our strength and our role as a leader in bringing the allies together and standing for foundational and fundamental principles.	0.6660468578338623
S001	10	0	And it should be a constant reminder to us, we have to remember history, that isolationism, which is exactly what Donald Trump is pushing, pull out a NATO, abandon our friends, isolationism is not insulation.	0.680324375629425
S001	10	1	It is not insulation.	0.668914258480072
S001	10	2	It will not insulate us from harm in terms of our national security.	0.6677820682525635
S001	10	3	So I say that to emphasize a point that the congresswoman made.	0.6859710216522217
S001	10	4	And the other point I’d make is also check out where he’s been on how he thinks about America’s military and service members.	0.6460408568382263
S001	10	5	One of the great, great American heroes of prisoner of war, John McCain.	0.6675222516059875
S001	10	6	Remember how he talked about John McCain?	0.6610138416290283
S001	10	7	He said he didn’t like him because he got caught.	0.6837832927703857
S001	10	8	He’s called members of our military, suckers and losers.	0.6794598698616028
S001	10	9	And then look at how some of the highest ranking members of our military, including what I mentioned earlier, the chairman, the former chairman of the Joint Chiefs of Staff, a dedicated member, leader in America’s military, how he has assessed Donald Trump, fascism to his core.	0.6660584807395935
S001	11	0	So I will share with you a specific proposal that is an extension of how I think about things.	0.6935165524482727
S001	11	1	Actually, personal story, I took care of my mother when she was sick.	0.6934038400650024
S001	11	2	And for anyone taking care of or who has taken care of an elder relative, you know what that is?	0.6909611821174622
S001	11	3	It’s about trying to cook something they feel like eating.	0.6929149031639099
S001	11	4	It is trying to find clothes that don’t irritate their skin or help them put on a sweater.	0.7045456171035767
S001	11	5	It’s about trying to figure out something	0.6933842301368713
S001	12	0	Thank you.	0.6735612154006958
S001	12	1	And I’ve actually met with members and leaders in the Chaldean community and thank you for being here.	0.7002856731414795
S001	12	2	I think that there is something at stake that is about core values as well as what is at stake in terms of the risk and the danger.	0.6677253246307373
S001	12	3	And I would offer you an example of what I think would be an important issue that would affect the Chaldean community and all Americans.	0.6701197028160095
S001	12	4	For example, the issue of how we think about healthcare in America.	0.658837616443634
S001	12	5	So I know enough about the culture and to know that it is reflective of who we are as Americans in general.	0.6885195374488831
S001	12	6	We respect our elders, we take care of them.	0.6708040833473206
S001	13	0	Look, I am a capitalist.	0.6881963014602661
S001	13	1	I am a pragmatic capitalist.	0.688252329826355
S001	13	2	I will work as I have with the private sector.	0.6616896986961365
S001	13	3	I believe we have to invest in America’s economy and America’s industry and America’s entrepreneurs, and we can at the same time take care of those that are the most in need of just a little support to be able to not just get by, but get ahead.	0.6673673391342163
S001	14	0	And I say do not despair because in a democracy, as long as we can keep it in our democracy, the people, every individual has the power to make a decision about what this will be.	0.6729409098625183
S001	14	1	And so let’s not feel powerless.	0.6686550378799438
S001	14	2	I get it.	0.6626352071762085
S001	14	3	Overwhelming nature of this all make us feel powerless because then we have been defeated, and that’s not our character as the American people.	0.6996386647224426
S001	14	4	We are not one to be defeated.	0.6776226162910461
S001	14	5	We rise to a moment and we stand on broad shoulders of people who have fought this fight before for our country, and in many ways let us look at the challenge then that we are being presented and not be overwhelmed by it.	0.686973512172699
S001	15	0	The baton is now in our hands to fight for, not against, but for this country we love.	0.6721880435943604
S001	15	1	That’s what we have the power to do.	0.6526055932044983
S001	15	2	So let’s own that.	0.6343263387680054
S001	15	3	Dare I say, be joyful in what we will do in the process of owning that, which is knowing that we can and will build community and coalitions and remind people that we’re all in this together.	0.7001761794090271
S001	15	4	Let’s not let the overwhelming nature of this strip us of our strength.	0.6876727342605591
S001	15	5	That’s how I feel about this.	0.6781159043312073
S001	15	6	That’s how I feel about this.	0.6781159043312073
