speech_id	line_id	sentence_id	sentence_text	anger_score
S047	3	11	When unions are strong, America is strong.	0.6800034642219543
S047	4	0	And we are clear.	0.6528253555297852
S047	4	1	Not only has Pittsburgh shaped the history of America’s labor movement, today, you are also shaping its future.	0.6804870367050171
S047	4	2	In 2021 with my dear friend the secretary, Marty Walsh, who the president appointed to be Secretary of Labor.	0.6724412441253662
S047	4	3	He and I hosted a meeting right here in this local, and it was part of the White House labor task force that I lead.	0.6674667596817017
S047	4	4	That day, we met with a group of computer programmers who were working to form a union.	0.6968005299568176
S047	4	5	One month later, they signed their contract and became one of the first technology unions in our nation, standing on the shoulder of all those who have been here and fought the good fight.	0.6760038733482361
S047	4	6	So Pittsburgh, I remind us of that to say together, we are fighting to build an economy that works for all working people.	0.6794232130050659
S047	4	7	And that has always been the vision of the labor movement, and that is the vision of our campaign.	0.6614252924919128
S047	5	0	In this election, there are two very different visions for our nation, one, ours focused on the future, the other focused on the past.	0.6620495915412903
S047	5	1	We fight for the future.	0.650579035282135
S047	5	2	We fight for a future of dignity, respect, and opportunity for all people.	0.6709604859352112
S047	5	3	We fight knowing it’s some backward thinking for those folks who have been suggesting for years that the measure of the strength of a leader is based on who you beat down.	0.6982311606407166
S047	5	4	That’s the stuff they’re pushing, that the measure of the strength of a leader is based on who you beat down.	0.6832743883132935
S047	5	5	When we know the true measure of the strength of a leader is based on who you lift up, who you lift up.	0.6827669143676758
S047	5	6	Do you fight for workers?	0.66407710313797
S047	5	7	Do you fight for families?	0.6719183921813965
S047	5	8	Do you fight for those who must be seen and heard and deserve the dignity that comes with hard work?	0.6731489896774292
S047	5	9	That’s what we fight for.	0.6289916038513184
S047	5	10	And when you know what you stand for, you know what to fight for.	0.6616829037666321
S047	6	0	So we’re 64 days out from this election.	0.6759284138679504
S047	6	1	Ballots in Pennsylvania will start dropping in 14 days, 14 days.	0.681725025177002
S047	6	2	And this election is as much as anything else, a fight for the promise of America, for the promise of America.	0.6762274503707886
S047	6	3	We love our country.	0.6913241744041443
S047	6	4	We love our country, and we know it is one of the highest forms of patriotism to fight for the ideals of our country, and that’s what this election is about, and about the promise of America.	0.6833596229553223
S047	6	5	And I don’t need to tell unions what the promise looks like.	0.666348397731781
S047	6	6	It’s what you do every day.	0.6462259292602539
S047	7	0	But as we fight to move forward, Donald Trump is trying to pull us backward, including back to a time before workers had the freedom to organize.	0.6668432354927063
S047	8	0	We, we see and know and fight for a future where every person has the opportunity not just to get by, but to get ahead.	0.6787486672401428
S047	8	1	And so we will continue to build what I call an opportunity economy so that every American has an opportunity to buy a home or start a business or build intergenerational wealth and have a future that matches their dreams and ambitions and aspirations.	0.688663899898529
S047	9	0	Because of course, that’s the nature of who we are as Americans.	0.6700835824012756
S047	9	1	We have dreams.	0.6676085591316223
S047	9	2	We can see what is possible, unburdened by what has been.	0.6931242942810059
S047	9	3	We have aspirations, we have ambitions.	0.6823946833610535
S047	9	4	And the system that is a good system is one that supports that and allows people the opportunity to go where they can see and imagine themselves to be.	0.6793263554573059
S047	9	5	That’s what I’m talking about when I talk about an opportunity economy.	0.6743185520172119
S047	9	6	We fight for a future where every senior can retire with dignity.	0.6792778968811035
S047	9	7	And so we will continue to defend Social Security and Medicare and pensions and pensions and pensions.	0.6713940501213074
S047	10	0	And we will continue to strengthen America’s manufacturing sector.	0.6456825137138367
S047	10	1	And on that point, the president mentioned it, US Steel is an historic American company and it is vital for our nation to maintain strong American steel companies.	0.6648047566413879
S047	10	2	And I couldn’t agree more with President Biden.	0.699168860912323
S047	10	3	US Steel should remain American-owned and American-operated.	0.6522598266601562
S047	10	4	And I will always have the back of America’s steel workers and all of America’s workers.	0.655828595161438
S047	10	5	So friends, 64 days until the most election of our lives and probably one of the most important in the life of our nation, truly.	0.6721894145011902
S047	10	6	And we know this is going to be a tight race to the very end.	0.6681490540504456
S047	10	7	It’s going to be a tight race to the very end.	0.6228047609329224
S047	10	8	So let’s not pay too much attention to those polls because as unions and labor knows best, we know what it’s like to be the underdog and we are the underdog in this race, and we have some hard work then ahead of us.	0.6794283390045166
S047	11	0	Well, here’s the beauty of us in this room.	0.6649895310401917
S047	11	1	We like hard work.	0.669232964515686
S047	11	2	Hard work is good work, hard work is joyful work.	0.6967148184776306
S047	11	3	And so in this fight, I will continue to count on the strength, the determination, and the hard work of the leaders in this room to knock on doors, to get folks to the polls and bluntly put, because the people in here do it, to help us win Pennsylvania.	0.6716206669807434
S047	12	0	So today I ask, are you ready to make your voices heard?	0.6756043434143066
S047	13	0	I’ve been with him when he’ll bring folks into the Oval Office.	0.6644065976142883
S047	13	1	And you know how Joe can get sometimes.	0.6854296326637268
S047	13	2	He doesn’t spare words.	0.6503297090530396
S047	13	3	It’s good that sometimes the cameras are not in the room when he has those conversations.	0.6796855926513672
S047	13	4	Because the thing about the Joe Biden I know, and I know you know, because he has been a friend of labor for so long for his whole life, Joe Biden can be quite impatient.	0.6991882920265198
S047	13	5	And that’s a good thing for that kind of leader.	0.6752614974975586
S047	13	6	Quite impatient.	0.7049502730369568
S047	13	7	And I say to all of the friends here, the press that’s in the room, history will show what we here know.	0.6683092713356018
S047	13	8	Joe Biden has been one of the most transformative presidents in the United States that we have ever witnessed, and it comes from his heart.	0.6860297322273254
S047	14	0	And you know, Joe and I talk a lot about the fact that we are so proud to be the most pro-Union administration in America’s history.	0.7017734050750732
S047	14	1	[inaudible 01:06:22].	0.6915726065635681
S047	14	2	And as we know, Joe’s still got a lot of work to do, so let’s also understand that.	0.6727941036224365
S047	15	0	So I want to thank all the incredible leaders who are here today, including the Governor Shapiro, Lieutenant Governor Davis, Senator Casey, who we will re-elect this November.	0.6899001002311707
S047	15	1	Mayor Gainey, President Schuler, President Cooper, all the leaders of labor who are here, all the union members who are here.	0.670988142490387
S047	15	2	So I’ll just get right to a few points.	0.6618496179580688
S047	16	0	I love Labor Day.	0.7113274335861206
S047	16	1	I love celebrating Labor Day.	0.7154464721679688
S047	16	2	And Pittsburgh, of course, is a cradle of the American labor movement.	0.6702824831008911
S047	16	3	It is the birthplace of the AFL, headquarters of the Steelworkers, home to Firefighters Local 1, and of course the historic IBEW Local 5.	0.6635133624076843
S047	16	4	For more than 150 years, the brothers and sisters of labor have helped lead the fight for fair pay, better benefits and safe working conditions.	0.6684128046035767
S047	16	5	And every person in our nation has benefited from that work.	0.6826913356781006
S047	16	6	Everywhere I go, I tell people, “You may not be a union member, but you better thank unions for that five-day work week.	0.7008053660392761
S047	16	7	Thank unions for sick leave.	0.6840423941612244
S047	16	8	Thank unions for paid family leave.	0.6802643537521362
S047	16	9	Thank unions for your vacation time.” Because when union wages go up, everybody’s wages go up.	0.7002128958702087
S047	16	10	When union workplaces are safer, all workplaces are safer.	0.6845341324806213
S047	16	11	When unions are strong, America is strong.	0.6800034642219543
S047	17	0	And we are clear.	0.6528253555297852
S047	17	1	Not only has Pittsburgh shaped the history of America’s labor movement, today, you are also shaping its future.	0.6804870367050171
S047	17	2	In 2021 with my dear friend the secretary, Marty Walsh, who the president appointed to be Secretary of Labor.	0.6724412441253662
S047	17	3	He and I hosted a meeting right here in this local, and it was part of the White House labor task force that I lead.	0.6674667596817017
S047	17	4	That day, we met with a group of computer programmers who were working to form a union.	0.6968005299568176
S047	17	5	One month later, they signed their contract and became one of the first technology unions in our nation, standing on the shoulder of all those who have been here and fought the good fight.	0.6760038733482361
S047	17	6	So Pittsburgh, I remind us of that to say together, we are fighting to build an economy that works for all working people.	0.6794232130050659
S047	17	7	And that has always been the vision of the labor movement, and that is the vision of our campaign.	0.6614252924919128
S047	18	0	In this election, there are two very different visions for our nation, one, ours focused on the future, the other focused on the past.	0.6620495915412903
S047	18	1	We fight for the future.	0.650579035282135
S047	18	2	We fight for a future of dignity, respect, and opportunity for all people.	0.6709604859352112
S047	18	3	We fight knowing it’s some backward thinking for those folks who have been suggesting for years that the measure of the strength of a leader is based on who you beat down.	0.6982311606407166
S047	18	4	That’s the stuff they’re pushing, that the measure of the strength of a leader is based on who you beat down.	0.6832743883132935
S047	18	5	When we know the true measure of the strength of a leader is based on who you lift up, who you lift up.	0.6827669143676758
S047	18	6	Do you fight for workers?	0.66407710313797
S047	18	7	Do you fight for families?	0.6719183921813965
S047	18	8	Do you fight for those who must be seen and heard and deserve the dignity that comes with hard work?	0.6731489896774292
S047	18	9	That’s what we fight for.	0.6289916038513184
S047	18	10	And when you know what you stand for, you know what to fight for.	0.6616829037666321
S047	19	0	So we’re 64 days out from this election.	0.6759284138679504
S047	19	1	Ballots in Pennsylvania will start dropping in 14 days, 14 days.	0.681725025177002
S047	19	2	And this election is as much as anything else, a fight for the promise of America, for the promise of America.	0.6762274503707886
S047	19	3	We love our country.	0.6913241744041443
S047	19	4	We love our country, and we know it is one of the highest forms of patriotism to fight for the ideals of our country, and that’s what this election is about, and about the promise of America.	0.6833596229553223
S047	19	5	And I don’t need to tell unions what the promise looks like.	0.666348397731781
S047	19	6	It’s what you do every day.	0.6462259292602539
S047	20	0	But as we fight to move forward, Donald Trump is trying to pull us backward, including back to a time before workers had the freedom to organize.	0.6668432354927063
S047	21	0	We, we see and know and fight for a future where every person has the opportunity not just to get by, but to get ahead.	0.6787486672401428
S047	21	1	And so we will continue to build what I call an opportunity economy so that every American has an opportunity to buy a home or start a business or build intergenerational wealth and have a future that matches their dreams and ambitions and aspirations.	0.688663899898529
S047	22	0	Because of course, that’s the nature of who we are as Americans.	0.6700835824012756
S047	22	1	We have dreams.	0.6676085591316223
S047	22	2	We can see what is possible, unburdened by what has been.	0.6931242942810059
S047	22	3	We have aspirations, we have ambitions.	0.6823946833610535
S047	22	4	And the system that is a good system is one that supports that and allows people the opportunity to go where they can see and imagine themselves to be.	0.6793263554573059
S047	22	5	That’s what I’m talking about when I talk about an opportunity economy.	0.6743185520172119
S047	22	6	We fight for a future where every senior can retire with dignity.	0.6792778968811035
S047	22	7	And so we will continue to defend Social Security and Medicare and pensions and pensions and pensions.	0.6713940501213074
S047	23	0	And we will continue to strengthen America’s manufacturing sector.	0.6456825137138367
S047	23	1	And on that point, the president mentioned it, US Steel is an historic American company and it is vital for our nation to maintain strong American steel companies.	0.6648047566413879
S047	23	2	And I couldn’t agree more with President Biden.	0.699168860912323
S047	23	3	US Steel should remain American-owned and American-operated.	0.6522598266601562
S047	23	4	And I will always have the back of America’s steel workers and all of America’s workers.	0.655828595161438
S047	23	5	So friends, 64 days until the most election of our lives and probably one of the most important in the life of our nation, truly.	0.6721894145011902
S047	23	6	And we know this is going to be a tight race to the very end.	0.6681490540504456
S047	23	7	It’s going to be a tight race to the very end.	0.6228047609329224
S047	23	8	So let’s not pay too much attention to those polls because as unions and labor knows best, we know what it’s like to be the underdog and we are the underdog in this race, and we have some hard work then ahead of us.	0.6794283390045166
S047	24	0	Well, here’s the beauty of us in this room.	0.6649895310401917
S047	24	1	We like hard work.	0.669232964515686
S047	24	2	Hard work is good work, hard work is joyful work.	0.6967148184776306
S047	24	3	And so in this fight, I will continue to count on the strength, the determination, and the hard work of the leaders in this room to knock on doors, to get folks to the polls and bluntly put, because the people in here do it, to help us win Pennsylvania.	0.6716206669807434
S047	25	0	So today I ask, are you ready to make your voices heard?	0.6756043434143066
