speech_id	line_id	sentence_id	sentence_text	anger_score
S045	2	5	And I’m gonna actually do something really unusual and I’m gonna invite you to attend one of Donald Trump’s rallies.	0.685693085193634
S045	2	6	’cause it’s a really interesting thing to watch.	0.6923820376396179
S045	2	7	You’ll see during the course of his rallies, he talks about fictional characters like Hannibal Lecter.	0.6854156255722046
S045	2	8	He will talk about windmills cause cancer.	0.6877635717391968
S045	2	9	And what you will also notice is that people start leaving his rallies early out of exhaustion and boredom.	0.7011141777038574
S045	2	10	And I will tell you the one thing you will not hear him talk about is you, you will not hear him talk about your needs, your dreams, and your need and your desires.	0.6791298389434814
S045	2	11	And I’ll tell you, I believe you deserve a president who actually puts you first.	0.6822160482406616
S045	2	12	And I pledge to you that I will	0.673255980014801
S045	3	0	The values I bring to the importance of home ownership, knowing not everybody got handed $400 million on a silver platter and then filed bankruptcy six times is a value that I bring to my work to say we are going to work with the private sector and home builders to increase 3 million homes, increase by 3 million homes by the end of my first term.	0.6888627409934998
S045	3	1	My work that is related to having a friend when I was in high school who was sexually assaulted by her stepfather.	0.712642252445221
S045	3	2	And my focus then on protecting women and children from violent crime is based on a value that is deeply grounded in the importance of standing up for those who are most vulnerable.	0.6675034165382385
S045	3	3	My work that is about protecting social security and Medicare is based on longstanding work that I have done protecting seniors from scams.	0.683050274848938
S045	3	4	My values have not changed.	0.6791954636573792
S045	3	5	And what is important is that there is a president who actually brings values and a perspective that is about lifting people up and not beating people down and name calling.	0.6851300001144409
S045	3	6	The true measure of the leader is the leader who actually understands the strength is not in beating people down.	0.6943563222885132
S045	3	7	It’s in lifting people up.	0.6579803228378296
S045	3	8	I intend to be that president,	0.6890113949775696
S045	4	0	Let’s not go back.	0.6377273201942444
S045	4	1	We’re not going back.	0.6375125646591187
S045	4	2	It’s time to turn the page.	0.6638776659965515
S045	4	3	And if that was a bridge too far for you, well there is a place in our campaign for you to stand, for country to stand for our democracy, to stand for rule of law and to end the chaos and to end the approach that is about attacking the foundations of our democracy.	0.6784399151802063
S045	4	4	’cause you don’t like the outcome.	0.6781705617904663
S045	4	5	And be clear on that point, Donald Trump, the candidate has said in this election there will be a bloodbath if this and the outcome of this election is not to his liking.	0.6739034652709961
S045	4	6	Let’s turn the page on this.	0.6628383994102478
S045	4	7	Let’s not go back.	0.6377273201942444
S045	4	8	Let’s chart a course for the future and not go backwards to the past.	0.6715975403785706
S045	5	0	If Donald Trump were President, Putin would be sitting in Kyiv right now and understand what that would mean.	0.6783002018928528
S045	5	1	Because Putin’s agenda is not just about Ukraine.	0.6748815178871155
S045	5	2	Understand why the European allies and our NATO allies are so thankful that you are no longer president, and that we understand the importance of the greatest military alliance the world is ever known, which is nato and what we have done to preserve the ability of zelensky and the Ukrainians to fight for their independence.	0.6943545341491699
S045	5	3	Otherwise, Putin would be sitting in Kyiv with his eyes on the rest of Europe, starting with Poland.	0.6654418706893921
S045	5	4	And why don’t you tell the 800,000 Polish Americans right here in Pennsylvania how quickly you would give up for the sake of favor and what you think is a friendship with what is known to be a dictator who would eat you for lunch?	0.6928142309188843
S045	6	0	And the president at the time invited the Taliban to Camp David, a place of storied significance for us as Americans, a place where we honor the importance of American diplomacy, where we invite and receive respected world leaders.	0.6653246879577637
S045	6	1	And this former president as president invited them to camp David because he does not, again, appreciate the role and responsibility of the President of the United States to be Commander-in-chief with a level of respect.	0.6628478765487671
S045	6	2	And this gets back to the point of how he has consistently disparaged and demeaned members of our military fallen soldiers, and the work that we must do to uphold the strength and the respect of the United States of America around the world.	0.6692964434623718
S045	7	0	The Central Park five took out a full page ad calling for their execution.	0.6808357834815979
S045	7	1	This is the same individual who spread birth or lies about the first black president of the United States.	0.667066216468811
S045	7	2	And I think the American people want better than that.	0.6706892251968384
S045	7	3	Want better than this?	0.6991550326347351
S045	7	4	Once someone who understands, as I do, I travel our country, we see in each other a friend, we see in each other a neighbor.	0.6974700689315796
S045	7	5	We don’t want a leader who is constantly trying to have Americans point their fingers at each other.	0.6767008304595947
S045	7	6	I meet with people all the time who tell me, can we please just have discourse about how we’re going to invest in the aspirations and the ambitions and the dreams of the American people, knowing that regardless of people’s color or the language their grandmother speaks, we all have the same dreams and aspirations and want a president who invest in those not in hate and division.	0.6751711964607239
S045	8	0	He was an American hero.	0.6650707721710205
S045	8	1	The late great John McCain, I will never forget that night, walked onto the Senate floor and said, no, you don’t.	0.6773926019668579
S045	8	2	No you don’t.	0.6524049043655396
S045	8	3	No, you don’t get rid of the Affordable Care Act.	0.6697962284088135
S045	8	4	You have no plan.	0.6645233631134033
S045	8	5	And what the Affordable Care Act has done is eliminate the ability of insurance companies to deny people with preexisting conditions.	0.6620680689811707
S045	8	6	I don’t have to tell the people watching tonight, you remember what that was like.	0.6783884167671204
S045	8	7	Remember when an insurance company could deny if a child had asthma, if someone was a breast cancer survivor, if a, if a grandparent had diabetes.	0.6947697401046753
S045	8	8	And thankfully, as I’ve been vice president and we over the last four years have strengthened the Affordable Care Act, we have allowed for the first time Medicare to negotiate drug prices on behalf of you.	0.6985936760902405
S045	8	9	The American people.	0.6501548290252686
S045	8	10	Donald Trump said he was gonna allow Medicare to negotiate pri drug prices.	0.6682925224304199
S045	9	0	He never did.	0.6580250263214111
S045	9	1	We did.	0.6607943773269653
S045	9	2	And now we have capped the cost of insulin at $35 a month since I’ve been vice president, we have capped the cost of prescription medication for seniors at $2,000 a year.	0.6968124508857727
S045	9	3	And when I am president, we will do that for all people.	0.6839425563812256
S045	9	4	Understanding that the value I bring to this is that access to healthcare should be a right and not just a privilege of those who can afford it.	0.6809476017951965
S045	9	5	And the plan has to be to strengthen the Affordable Care Act, not get rid of it.	0.6564756631851196
S045	9	6	Vice President Prologue.	0.6322645545005798
S045	9	7	Thank you.	0.6735612154006958
S045	9	8	In terms of where Donald Trump stands on that,	0.6473328471183777
S045	10	0	I will be a president that will protect our fundamental rights and freedoms, including the right of a woman to make decisions about her own body and not have her government tell her what to do.	0.6781098246574402
S045	10	1	I’ll tell you, I started my career as a prosecutor.	0.6706319451332092
S045	10	2	I was the da.	0.6534442901611328
S045	10	3	I was an attorney general, a United States senator, and now vice president.	0.6831313371658325
S045	10	4	I’ve only had one client.	0.668341338634491
S045	10	5	The people.	0.6308519840240479
S045	10	6	And I’ll tell you, as a prosecutor, I never asked a victim or a witness, are you a Republican or a Democrat?	0.6859239339828491
S045	10	7	The only thing I ever ask them, are you okay?	0.6799497604370117
S045	10	8	And that’s the kind of president we need right now.	0.6606709361076355
S045	10	9	Someone who cares about you and is not putting themselves first.	0.6756472587585449
S045	10	10	I intend to be a president for all Americans and focus on what we can do over the next 10 and 20 years to build back up our country by investing right now in you, the American people,	0.6693401336669922
S045	11	0	My passion, one of them is small businesses.	0.6845656037330627
S045	11	1	I was actually, my mother raised my sister and me, but there was a woman who helped raise us.	0.6846409440040588
S045	11	2	We call her our second mother.	0.6669337749481201
S045	11	3	She was a small business owner.	0.6692835092544556
S045	11	4	I love our small businesses.	0.7039152979850769
S045	11	5	My plan is to give a $50,000 tax deduction to start up small businesses knowing they are part of the backbone of America’s economy.	0.6828460693359375
S045	11	6	My opponent, on the other hand, his plan is to do what he has done before, which is to provide a tax cut for billionaires and big corporations, which will result in $5 trillion to America’s deficit.	0.6588630676269531
S045	11	7	My opponent has a plan that I call the Trump’s sales tax, which would be a 20% tax on everyday goods that you rely on to get through the month.	0.6830544471740723
S045	11	8	Economists have said that that Trump sales tax would actually result for middle class families in about $4,000 more a year because of his policies and his ideas about what should be the backs of middle class people paying for tax cuts for billionaires.	0.6615371108055115
S045	12	0	I have talked with women around our country.	0.6854915022850037
S045	12	1	You wanna talk about this is what people wanted.	0.6704429984092712
S045	12	2	Pregnant women who want to carry a pregnancy to term suffering from a miscarriage being denied care in an emergency room because the healthcare providers are afraid they might go to jail and she’s bleeding out in a car in the parking lot.	0.704124927520752
S045	12	3	She didn’t want that.	0.6447438597679138
S045	12	4	Her husband didn’t want that.	0.6573017835617065
S045	12	5	A 12 or 13-year-old survivor of incest being forced to carry a pregnancy to turn, they don’t want that.	0.685458242893219
S045	12	6	And I pledge to you, when Congress passes a bill to put back in place the protections of Roe v.	0.6617467999458313
S045	12	7	Wade as President of the United States.	0.6644160747528076
S045	12	8	I will proudly sign it into law.	0.6895813345909119
S045	12	9	But understand if Donald Trump were to be reelected, he will sign a national abortion ban.	0.6800879836082458
S045	12	10	Understand in his project 2025, there would be a national abortion, a monitor that would be monitoring your pregnancies, your miscarriages.	0.6804009675979614
S045	12	11	I think the American people that certain freedoms in particular, the freedom to make decisions about one’s own body should not be made by the government.	0.6609830856323242
S045	13	0	And you know why?	0.6765448451042175
S045	13	1	Because he’d prefer to run on a problem instead of fixing a problem.	0.6790091395378113
S045	13	2	And understand this comes at a time where the people of our country actually need a leader who engages in solutions, who actually addresses the problems at hand.	0.6724982857704163
S045	13	3	But what we have in the former president is someone who would prefer to run on a problem instead of fixing a problem.	0.6768718361854553
S045	13	4	And I’ll tell you something, he’s gonna talk about immigration a lot tonight, even when it’s not the subject that is being raised.	0.6741088628768921
S045	13	5	And I’m gonna actually do something really unusual and I’m gonna invite you to attend one of Donald Trump’s rallies.	0.685693085193634
S045	13	6	’cause it’s a really interesting thing to watch.	0.6923820376396179
S045	13	7	You’ll see during the course of his rallies, he talks about fictional characters like Hannibal Lecter.	0.6854156255722046
S045	13	8	He will talk about windmills cause cancer.	0.6877635717391968
S045	13	9	And what you will also notice is that people start leaving his rallies early out of exhaustion and boredom.	0.7011141777038574
S045	13	10	And I will tell you the one thing you will not hear him talk about is you, you will not hear him talk about your needs, your dreams, and your need and your desires.	0.6791298389434814
S045	13	11	And I’ll tell you, I believe you deserve a president who actually puts you first.	0.6822160482406616
S045	13	12	And I pledge to you that I will	0.673255980014801
S045	14	0	The values I bring to the importance of home ownership, knowing not everybody got handed $400 million on a silver platter and then filed bankruptcy six times is a value that I bring to my work to say we are going to work with the private sector and home builders to increase 3 million homes, increase by 3 million homes by the end of my first term.	0.6888627409934998
S045	14	1	My work that is related to having a friend when I was in high school who was sexually assaulted by her stepfather.	0.712642252445221
S045	14	2	And my focus then on protecting women and children from violent crime is based on a value that is deeply grounded in the importance of standing up for those who are most vulnerable.	0.6675034165382385
S045	14	3	My work that is about protecting social security and Medicare is based on longstanding work that I have done protecting seniors from scams.	0.683050274848938
S045	14	4	My values have not changed.	0.6791954636573792
S045	14	5	And what is important is that there is a president who actually brings values and a perspective that is about lifting people up and not beating people down and name calling.	0.6851300001144409
S045	14	6	The true measure of the leader is the leader who actually understands the strength is not in beating people down.	0.6943563222885132
S045	14	7	It’s in lifting people up.	0.6579803228378296
S045	14	8	I intend to be that president,	0.6890113949775696
S045	15	0	Let’s not go back.	0.6377273201942444
S045	15	1	We’re not going back.	0.6375125646591187
S045	15	2	It’s time to turn the page.	0.6638776659965515
S045	15	3	And if that was a bridge too far for you, well there is a place in our campaign for you to stand, for country to stand for our democracy, to stand for rule of law and to end the chaos and to end the approach that is about attacking the foundations of our democracy.	0.6784399151802063
S045	15	4	’cause you don’t like the outcome.	0.6781705617904663
S045	15	5	And be clear on that point, Donald Trump, the candidate has said in this election there will be a bloodbath if this and the outcome of this election is not to his liking.	0.6739034652709961
S045	15	6	Let’s turn the page on this.	0.6628383994102478
S045	15	7	Let’s not go back.	0.6377273201942444
S045	15	8	Let’s chart a course for the future and not go backwards to the past.	0.6715975403785706
S045	16	0	If Donald Trump were President, Putin would be sitting in Kyiv right now and understand what that would mean.	0.6783002018928528
S045	16	1	Because Putin’s agenda is not just about Ukraine.	0.6748815178871155
S045	16	2	Understand why the European allies and our NATO allies are so thankful that you are no longer president, and that we understand the importance of the greatest military alliance the world is ever known, which is nato and what we have done to preserve the ability of zelensky and the Ukrainians to fight for their independence.	0.6943545341491699
S045	16	3	Otherwise, Putin would be sitting in Kyiv with his eyes on the rest of Europe, starting with Poland.	0.6654418706893921
S045	16	4	And why don’t you tell the 800,000 Polish Americans right here in Pennsylvania how quickly you would give up for the sake of favor and what you think is a friendship with what is known to be a dictator who would eat you for lunch?	0.6928142309188843
S045	17	0	And the president at the time invited the Taliban to Camp David, a place of storied significance for us as Americans, a place where we honor the importance of American diplomacy, where we invite and receive respected world leaders.	0.6653246879577637
S045	17	1	And this former president as president invited them to camp David because he does not, again, appreciate the role and responsibility of the President of the United States to be Commander-in-chief with a level of respect.	0.6628478765487671
S045	17	2	And this gets back to the point of how he has consistently disparaged and demeaned members of our military fallen soldiers, and the work that we must do to uphold the strength and the respect of the United States of America around the world.	0.6692964434623718
S045	18	0	The Central Park five took out a full page ad calling for their execution.	0.6808357834815979
S045	18	1	This is the same individual who spread birth or lies about the first black president of the United States.	0.667066216468811
S045	18	2	And I think the American people want better than that.	0.6706892251968384
S045	18	3	Want better than this?	0.6991550326347351
S045	18	4	Once someone who understands, as I do, I travel our country, we see in each other a friend, we see in each other a neighbor.	0.6974700689315796
S045	18	5	We don’t want a leader who is constantly trying to have Americans point their fingers at each other.	0.6767008304595947
S045	18	6	I meet with people all the time who tell me, can we please just have discourse about how we’re going to invest in the aspirations and the ambitions and the dreams of the American people, knowing that regardless of people’s color or the language their grandmother speaks, we all have the same dreams and aspirations and want a president who invest in those not in hate and division.	0.6751711964607239
S045	19	0	He was an American hero.	0.6650707721710205
S045	19	1	The late great John McCain, I will never forget that night, walked onto the Senate floor and said, no, you don’t.	0.6773926019668579
S045	19	2	No you don’t.	0.6524049043655396
S045	19	3	No, you don’t get rid of the Affordable Care Act.	0.6697962284088135
S045	19	4	You have no plan.	0.6645233631134033
S045	19	5	And what the Affordable Care Act has done is eliminate the ability of insurance companies to deny people with preexisting conditions.	0.6620680689811707
S045	19	6	I don’t have to tell the people watching tonight, you remember what that was like.	0.6783884167671204
S045	19	7	Remember when an insurance company could deny if a child had asthma, if someone was a breast cancer survivor, if a, if a grandparent had diabetes.	0.6947697401046753
S045	19	8	And thankfully, as I’ve been vice president and we over the last four years have strengthened the Affordable Care Act, we have allowed for the first time Medicare to negotiate drug prices on behalf of you.	0.6985936760902405
S045	19	9	The American people.	0.6501548290252686
S045	19	10	Donald Trump said he was gonna allow Medicare to negotiate pri drug prices.	0.6682925224304199
S045	20	0	He never did.	0.6580250263214111
S045	20	1	We did.	0.6607943773269653
S045	20	2	And now we have capped the cost of insulin at $35 a month since I’ve been vice president, we have capped the cost of prescription medication for seniors at $2,000 a year.	0.6968124508857727
S045	20	3	And when I am president, we will do that for all people.	0.6839425563812256
S045	20	4	Understanding that the value I bring to this is that access to healthcare should be a right and not just a privilege of those who can afford it.	0.6809476017951965
S045	20	5	And the plan has to be to strengthen the Affordable Care Act, not get rid of it.	0.6564756631851196
S045	20	6	Vice President Prologue.	0.6322645545005798
S045	20	7	Thank you.	0.6735612154006958
S045	20	8	In terms of where Donald Trump stands on that,	0.6473328471183777
S045	21	0	I will be a president that will protect our fundamental rights and freedoms, including the right of a woman to make decisions about her own body and not have her government tell her what to do.	0.6781098246574402
S045	21	1	I’ll tell you, I started my career as a prosecutor.	0.6706319451332092
S045	21	2	I was the da.	0.6534442901611328
S045	21	3	I was an attorney general, a United States senator, and now vice president.	0.6831313371658325
S045	21	4	I’ve only had one client.	0.668341338634491
S045	21	5	The people.	0.6308519840240479
S045	21	6	And I’ll tell you, as a prosecutor, I never asked a victim or a witness, are you a Republican or a Democrat?	0.6859239339828491
S045	21	7	The only thing I ever ask them, are you okay?	0.6799497604370117
S045	21	8	And that’s the kind of president we need right now.	0.6606709361076355
S045	21	9	Someone who cares about you and is not putting themselves first.	0.6756472587585449
S045	21	10	I intend to be a president for all Americans and focus on what we can do over the next 10 and 20 years to build back up our country by investing right now in you, the American people,	0.6693401336669922
