speech_id	line_id	sentence_id	sentence_text	anger_score
S008	5	1	As I frequently have said, and as our national strategy on anti-Semitism makes clear, when Jews are targeted because of their beliefs or identity, and when Israel is singled out because of anti-Jewish hatred, that is anti-Semitism and that is unacceptable.	0.6952997446060181
S008	5	2	And under President Joe Biden and our administration, America will continue to stand for the values that have been the bedrock of the US-Israel relationship, which includes continuing to strengthen our democracies, which as the ambassador has said, are both built on strong institutions, checks and balances, and I’ll add, an independent judiciary.	0.6702373623847961
S008	6	0	And I believe no discussion of the US-Israel partnership would be complete without highlighting the collaboration between our nations in science, technology, and medicine.	0.6738834381103516
S008	6	1	The ingenuity and creativity that made Israel strong has allowed Israel to be known as the startup nation.	0.6774593591690063
S008	6	2	And as Israeli innovation has spread around the world, it has benefited all of humanity.	0.6924116015434265
S008	6	3	As a daughter of California with a lifelong passion for water policy, I have long admired Israel for its innovation in agriculture, water management, and clean energy.	0.6860254406929016
S008	6	4	The founders of Israel pioneered irrigation techniques that brought water to desert farms.	0.6874052286148071
S008	6	5	Israel pioneered desalination technology, which I saw firsthand at the Sorek Desalination Plant.	0.6990995407104492
S008	6	6	And now, Israeli startups are using AI and cutting-edge technology to pioneer solutions to address food insecurity around the world.	0.6839149594306946
S008	6	7	Israel is a nation full of innovators, entrepreneurs and visionaries, whether on autonomous vehicles, cybersecurity, or FinTech, it is clear Israel helps point the world toward the future.	0.6807910799980164
S008	7	0	So I will conclude by looking toward the future and quoting one of my favorite lines from the Talmud, a line that inspired an extended discussion during our first Seder at the Vice President’s residence.	0.694976270198822
S008	7	1	It says, and I’ll quote, “It is not your duty to finish the work, but neither are you at liberty to neglect it.” I’m going to repeat.	0.682460367679596
S008	7	2	“It is not your duty to finish the work, but neither are we at liberty to neglect it.” While Israel and the United States have achieved so much together, there is still so much more work to do.	0.6752033829689026
S008	7	3	Previous generations willed the dream of Israel into reality and established enduring bonds between our nations and our people.	0.6754152774810791
S008	7	4	And now for our generation, we have the baton in the long relay race of history, and it is then up to us to strengthen these bonds even further.	0.6809085607528687
S008	7	5	President Biden and I look forward to the next 75 years of progress and partnership.	0.667158842086792
S008	7	6	And so congratulations on this momentous anniversary and let us celebrate all that our nations have achieved together and all that is yet to come.	0.6932406425476074
S008	7	7	Thank you all.	0.676295280456543
S008	8	0	Thank you.	0.6735612154006958
S008	8	1	Thank you.	0.6735612154006958
S008	8	2	Good evening everyone.	0.6647262573242188
S008	8	3	Good evening.	0.6668691039085388
S008	8	4	Good evening.	0.6668691039085388
S008	8	5	Thank you.	0.6735612154006958
S008	8	6	Please have a seat.	0.6583430767059326
S008	8	7	Good evening.	0.6668691039085388
S008	8	8	Good evening.	0.6668691039085388
S008	8	9	And thank you Montana, and for using your platform in such an important way.	0.6762425899505615
S008	8	10	Ambassador Herzog and Mrs.	0.6632622480392456
S008	8	11	Herzog, it is so good to be with you again, and I thank you always for the extraordinary leadership that you provide and the friendship that is very heartfelt.	0.7197486758232117
S008	8	12	And of course I send best to your brother, who I’ve spent time with as well.	0.6721298098564148
S008	8	13	It is wonderful to be with everyone tonight, to the members of Congress who are here, the leaders from our administration, including Small Business administrator, Isabel Guzman, to the distinguished guests from Israel and throughout the United States.	0.7044069766998291
