speech_id,line_id,sentence_id,sentence_text
S034,5,4,"Under my opportunity economy, I have a plan to lower health costs and healthcare costs for people as they age, so they can grow old with dignity, and so their families are not financially crushed by the cost of home care."
S034,5,5,"Because look, let me tell you, you all may know this, it’s a personal story."
S034,6,0,I helped take care of my mother when she was sick.
S034,6,1,I took care of my mother when she was sick.
S034,6,2,"And for any of you who is taking care of an elder relative, you know that’s about love and it’s about care."
S034,6,3,It’s about trying to cook something for them that they feel like eating.
S034,6,4,"It’s about trying to help them put on clothes that won’t irritate their skin, help them put on a sweater."
S034,6,5,It’s about from time to time trying to think of something that will put a smile on their face or make them laugh.
S034,6,6,It’s about dignity.
S034,6,7,It’s about dignity.
S034,6,8,But what we know is that right now we have so many people who are doing that and raising small children at the same time.
S034,6,9,We call it the sandwich generation.
S034,6,10,"And unless you got a lot of money to be able to hire somebody to help, then folks are looking at the potential of having to leave their job, which is losing a source of income or worse, even having to spend down whatever might be their savings to be able to qualify for Medicaid."
S034,7,0,That’s not right.
S034,7,1,That’s not right.
S034,7,2,So my plan includes allowing Medicare to cover the cost of home healthcare for our seniors.
S034,7,3,It’s a matter of dignity.
S034,7,4,Dignity.
S034,7,5,"And so, I share some of these details with you to just let you know what you are already know."
S034,7,6,I will always put the middle class and working families first.
S034,7,7,I always will.
S034,7,8,I come from the middle class and I will never forget where I come from.
S034,7,9,I will never forget where I come from.
S034,7,10,"Now, Donald Trump, you know here I go."
S034,7,11,"Now, Donald Trump, well, he has a different plan."
S034,7,12,Just Google Project 2025.
S034,7,13,"Now, I say it every time, but I just have to say again, can you believe they put that thing in writing?"
S034,7,14,"They put it in writing, they published it, they bound it and handed it out."
S034,7,15,"And when you read it, you know it is a detailed"
S034,8,0,We got the old school.
S034,8,1,And we will win.
S034,8,2,And we will win because we understand what is at stake.
S034,8,3,This election is about two very different visions for our nation.
S034,8,4,"One, Donald Trump’s, who is focused on the past, and ours that is focused on the future."
S034,8,5,"Ours that is focused on bringing down the cost of living, investing in small businesses and entrepreneurs."
S034,8,6,"By the way, I love our small businesses."
S034,8,7,Can I see the small business leaders and entrepreneurs?
S034,8,8,"I’m telling you, our small businesses are the backbone of America’s economy, I thank you all."
S034,8,9,And we are here because we are committed to protecting reproductive freedom.
S034,9,0,"Oh, y’all watched the debate?"
S034,9,1,I see you.
S034,9,2,"He has, quote, “Concepts of a plan.” So you all know, and you’ve heard me say, look, I think, and I do believe Donald Trump is an unserious man and the consequences of him ever being again in the White House are brutally serious."
S034,9,3,Brutally serious.
S034,9,4,"Because think about it, the man’s going to threaten the health insurance of 45 million Americans based on a concept and take us back to when insurance companies had the power to deny people with pre-existing conditions."
S034,9,5,You remember what that was?
S034,9,6,"Well, we are not going back."
S034,9,7,We are not going back.
S034,9,8,We are not going back.
S034,9,9,We’re not going back.
S034,9,10,We’re not going back.
S034,9,11,We’re not going back.
S034,10,0,And we know how we got here.
S034,10,1,Donald Trump hand-selected three members of the United States Supreme Court with the intention that they would undo the protections of Roe V.
S034,10,2,Wade.
S034,10,3,And they did as he intended.
S034,10,4,"And now in America, more than one in three women lives in a state with a Trump abortion ban."
S034,10,5,"Today, except for Virginia, every state in the south, including Georgia, has a Trump ban, many with no exceptions, even for rape or incest, which is telling a survivor of a violation to their body they have no right to make a decision about what happens to their body next."
S034,10,6,That’s immoral.
S034,10,7,That’s immoral.
S034,11,0,"And let us agree, one does not have to abandon their faith or deeply held beliefs to agree the government should not be telling her what to do."
S034,11,1,Not the government.
S034,11,2,"If she chooses, she will talk with her priest, her pastor, her Rabbi, Imam, but not the government telling her what to do."
S034,12,0,"So look, we all know this is a healthcare crisis."
S034,12,1,This is not something theoretical.
S034,12,2,This is not just about a political conversation.
S034,12,3,It’s very real.
S034,12,4,And Donald Trump is the architect.
S034,12,5,Women are being denied care during miscarriages.
S034,12,6,Some only being treated once they develop sepsis.
S034,12,7,"And tragically, because of these bans, some women have even died."
S034,12,8,Let me show you what I’m talking about.
S034,12,9,Roll the clip.
S034,13,0,"So here’s the thing that you got to understand, and I think everyone’s following this."
S034,13,1,"Donald Trump still refuses to take accountability, to take any accountability for the pain and the suffering he has caused or even to just acknowledge the pain and suffering that has actually happened."
S034,13,2,"In a Fox town hall earlier this week, he even mocked Amber’s family for sharing their story."
S034,14,0,Play the clip.
S034,15,0,But here’s the thing.
S034,15,1,Here’s the thing.
S034,15,2,Here’s the thing.
S034,15,3,"A grieving family, a grieving family sharing the memory of their daughter with our nation."
S034,15,4,Where is the compassion?
S034,15,5,"Part of what’s wrong with what’s been happening in this so-called Trump era, is that there’s this backward notion that somehow the measure of the strength of a leader is based on who you beat down instead of what we know, which is that the real measure of the strength of a leader is based on who you lift up."
S034,15,6,It’s based on who you lift up.
S034,15,7,And what we see continually from Donald Trump is exactly what that clip shows.
S034,15,8,"He belittles their sorrow, making it about himself and his television ratings."
S034,15,9,It is cruel.
S034,16,0,"And listen, I promised Amber’s mother that we will always remember her story and speak her name, Amber Nicole Thurman, Amber Nicole Thurman."
S034,16,1,"And Amber’s family, including her parents, Shanette and Andre are here with us tonight."
S034,16,2,"And in front of all the friends here, I thank them both for their courage and their strength."
S034,16,3,"And it is my pledge to the family… And I have pledged to the family, it is my pledge to everybody here, when Congress passes a bill to restore reproductive freedom nationwide, as President of the United States, I will proudly sign it into law."
S034,16,4,I will proudly sign it into law.
S034,16,5,So there’s so much at stake.
S034,16,6,"And I’m traveling the country and everybody here knows across our nation we are witnessing a full-on assault on other hard-fought, hard-won fundamental freedoms and rights."
S034,16,7,"Like right here in Georgia, the freedom to vote."
S034,16,8,"The freedom we are seeing in so many places in our country, an attack on the freedom to be safe from gun violence, the freedom to love who you love openly and with pride."
S034,16,9,"So, so much is on the line in this election."
S034,16,10,And this election is not 2016 or 2020.
S034,17,0,"The stakes are even higher for obvious reasons, including because just a few months ago, the United States Supreme Court basically told the former president, he is effectively immune no matter what he does in the White House."
S034,17,1,And just think about this.
S034,17,2,"So before that ruling just a few months ago at least there was some possibility of threat of consequence for misbehavior, for breaking the law."
S034,17,3,But just imagine now Donald Trump with no guardrails.
S034,17,4,"He who has vowed that he will be a dictator on day one; he who calls Americans who disagree with him the enemy from within, understand where that comes from in history and says he would use the American military to go after American citizens; he who has called for the termination, I quote, “Of the Constitution of the United States of America.” And let us be very clear: Someone who suggests that we should terminate the Constitution of the United States should never again stand behind the seal of the President of the United States of America."
S034,17,5,Never again.
S034,17,6,Never again.
S034,17,7,Never again.
S034,17,8,"So Georgia, it comes down to this."
S034,17,9,We are all here together because we know what is at stake.
S034,17,10,We are all here together because we love our country.
S034,17,11,We love our country.
S034,17,12,And I do believe it is one of the highest forms of patriotism to then fight for the ideals of our country.
S034,17,13,That’s what this is about.
S034,17,14,This is about a fight for the promise of America.
S034,18,0,And the extraordinary great Congressman John Lewis reminded us that “Democracy is not a state.
S034,18,1,It is an act.” It is an act.
S034,18,2,"So Georgia, now is our time to act."
S034,18,3,The baton is in our hands.
S034,18,4,Election day is in 17 days and early voting has already started.
S034,18,5,"You guys are setting some records, by the way."
S034,18,6,And so now is the time to make your plan to vote.
S034,18,7,"Make your plan, go to iwillvote.com and get all the information you need."
S034,18,8,"And if you have received your ballot in the mail, please do not wait."
S034,18,9,Fill it out and return it right away.
S034,18,10,"And you know Georgia’s own president, Jimmy Carter voted early."
S034,18,11,Bless him.
S034,18,12,Just days after his 100th birthday.
S034,19,0,"So look, if Jimmy Carter can vote early, you can too."
S034,19,1,"Because folks, the election is here."
S034,19,2,It’s here.
S034,19,3,And I need you to continue to do what you do so well.
S034,19,4,Let’s continue to energize.
S034,19,5,Let’s continue to organize.
S034,19,6,Let’s continue to mobilize.
S034,19,7,And let’s remind folks that your vote is your voice and your voice is your power.
S034,19,8,"And so, Georgia, I ask you, are you ready to make your voices heard?"
S034,19,9,Do we believe in freedom?
S034,19,10,Do we believe in opportunity?
S034,19,11,Do we believe in the promise of America?
S034,19,12,And are we ready to fight for it?
S034,19,13,"And when we fight, we win."
S034,20,0,"God bless you, and God bless United States of America."
