speech_id,line_id,sentence_id,sentence_text
S022,20,3,"And now in over 20 states in our nation, they have what I call Trump abortion bans, including North Carolina and every single state in the south except Virginia."
S022,20,4,Think about that.
S022,20,5,Every single state in the south except Virginia.
S022,20,6,"Now one in three women in America lives under Trump abortion ban, many with no exceptions, even for rape and incest."
S022,20,7,It is immoral.
S022,20,8,It is immoral.
S022,20,9,And I know we all here understand and agree one does not have to abandon their faith or deeply held beliefs to agree the government should not be telling her what to do with her body.
S022,21,0,And what we know is that the impact of this… It’s been over two years now since that decision came down.
S022,21,1,The impact of this is so real.
S022,21,2,"It’s affecting people every day just based on the stories we know, and there are so many stories we don’t know."
S022,21,3,Think about it.
S022,21,4,"Because of Trump’s abortion bans, women are being refused care during miscarriages."
S022,21,5,Some are only being treated if they develop sepsis.
S022,21,6,"And when asked on Tuesday night, Donald Trump refused to say that he would veto a national abortion ban."
S022,21,7,You remember that?
S022,21,8,He refused to answer that question.
S022,21,9,Refused to answer that question.
S022,21,10,"Well, I’m going to tell you."
S022,21,11,"When Congress passes a bill to restore reproductive freedom, as President of the United States, I will proudly, proudly, sign it into law."
S022,21,12,Proudly.
S022,22,0,"And across our nation, across our nation, we are witnessing a full-on assault on other hard fought, hard won fundamental freedoms and rights like the freedom to vote, the freedom to be safe from gun violence, the freedom to breathe clean air and drink clean water and the freedom to love who you love openly and with pride."
S022,22,1,And North Carolina has a history of the point I’m about to make.
S022,22,2,"Generations, generations of Americans before us led the fight for freedom."
S022,22,3,And now the baton is in our hands.
S022,22,4,It is in our hands.
S022,22,5,So we who believe in the sacred freedom to vote will finally pass the John Lewis Voting Rights Act and the freedom to vote at it.
S022,22,6,"And we who believe in the freedom to live safe from gun violence will finally pass an assault weapons ban, universal background checks."
S022,22,7,And red flag laws.
S022,23,0,"So much, so much is at stake in this election."
S022,23,1,So much is at stake in this election.
S022,23,2,"And understand this is not 2016 or 2020 for a number of reasons, including why the stakes are higher."
S022,23,3,"Because two months ago, the United States Supreme Court Supreme basically told the former president that he will effectively be immune no matter what he does in the White House."
S022,23,4,Think about that.
S022,23,5,Think about that.
S022,23,6,Just imagine Donald Trump with no guardrails.
S022,23,7,Right?
S022,23,8,"He who has vowed that if re-elected he’ll be a dictator on day one, that he will weaponize the Department of Justice against his political enemies, and has called for the quote, “termination of the Constitution of the United States of America.” Think about that."
S022,23,9,And let us be very clear.
S022,23,10,Somebody who suggests we should terminate the Constitution of the United States should never again stand behind the seal of the President of the United States.
S022,23,11,Never again.
S022,23,12,Never again.
S022,23,13,Never again.
S022,24,0,"And one of the points that I mentioned on Tuesday, the people who served under him at the White House, who saw him every day, his national security advisor, his defense secretary, his chief of staff, and his vice president, all have warned, all who worked with him every day in the White House, sat with him in the Oval Office, have warned America, Donald Trump is not fit to be President of the United States and should never again occupy our nation’s highest office."
S022,24,1,And we’re not going back.
S022,25,0,But here’s also the thing.
S022,25,1,Ours will be a very tight race until the end.
S022,25,2,Okay?
S022,25,3,It’s going to be a tight race until the end.
S022,25,4,And we are the underdog.
S022,25,5,Understand that.
S022,25,6,We are the underdog.
S022,25,7,There are powerful forces trying to convince people that their vote doesn’t matter.
S022,25,8,There are powerful forces here too.
S022,25,9,But I say all that to say we’ve got some hard work ahead of us.
S022,25,10,But here’s the thing I love about everybody here.
S022,25,11,We love hard work.
S022,25,12,Hard work is good work.
S022,25,13,Hard work is good work.
S022,25,14,Hard work is good work.
S022,25,15,"And with your help, we will win in November."
S022,25,16,We will win.
S022,25,17,We will.
S022,25,18,We will win.
S022,25,19,"So North Carolina, today I then ask you, are you ready to make your voices heard?"
S022,25,20,Do we believe in freedom?
S022,25,21,Do we believe in opportunity?
S022,25,22,Do we believe in the promise of America?
S022,25,23,And are we ready to fight for it?
S022,25,24,"And when we fight, we win."
